year,gender,rank,name,count
2012,female,64,Brooklyn,63
2012,female,65,Olive,63
2012,female,66,Nina,63
2012,female,67,Mackenzie,62
2012,female,68,Sofia,62
2012,female,69,Brooke,61
2012,female,70,Amber,61
2012,female,71,Millie,60
2012,female,72,Ashley,60
2012,female,73,Alyssa,60
2012,female,74,Ayla,59
2012,female,75,Violet,59
2012,female,76,Ellie,58
2012,female,77,Piper,58
2012,female,78,Mikayla,57
2012,female,79,Rose,57
2012,female,80,Matilda,56
2012,female,81,Anna,56
2012,female,82,Amy,56
2012,female,83,Khloe,55
2012,female,84,Phoebe,55
2012,female,85,Evie,54
2012,female,86,Lola,52
2012,female,87,Skyla,50
2012,female,88,Evelyn,50
2012,female,89,Daisy,50
2012,female,90,Kate,50
2012,female,91,Riley,49
2012,female,92,Lucia,48
2012,female,93,Lauren,48
2012,female,94,Isabel,48
2012,female,95,Maria,47
2012,female,96,Keira,47
2012,female,97,Faith,46
2012,female,98,Maya,46
2012,female,99,Alexandra,45
2012,female,100,Kayla,45
1972,female,1,Michelle,618
1972,female,2,Lisa,598
1972,female,3,Rachel,496
1972,female,4,Nicola,479
1972,female,5,Joanne,476
1972,female,6,Angela,456
1972,female,7,Sarah,448
1972,female,8,Tracey,440
1972,female,9,Karen,383
1972,female,10,Tania,349
1972,female,11,Kelly,330
1972,female,12,Kim,292
1972,female,13,Amanda,290
1972,female,14,Deborah,289
1972,female,15,Tracy,260
1972,female,16,Andrea,259
1972,female,17,Fiona,257
1972,female,18,Julie,249
1972,female,19,Melanie,238
1972,female,20,Rebecca,235
1972,female,21,Vanessa,228
1972,female,22,Donna,221
1972,female,23,Paula,220
1972,female,24,Megan,218
1972,female,25,Susan,217
1972,female,26,Melissa,213
1972,female,27,Catherine,213
1972,female,28,Sharon,211
1972,female,29,Rachael,204
1972,female,30,Jennifer,203
1972,female,31,Jacqueline,199
1972,female,32,Rochelle,192
1972,female,33,Elizabeth,192
1972,female,34,Christine,191
1972,female,35,Wendy,185
1972,female,36,Katrina,184
1972,female,37,Helen,181
1972,female,38,Leanne,175
1972,female,39,Suzanne,174
1972,female,40,Anna,172
1972,female,41,Stephanie,171
1972,female,42,Kathryn,170
1972,female,43,Joanna,169
1972,female,44,Jane,167
1972,female,45,Victoria,162
1972,female,46,Louise,160
1972,female,47,Janine,158
1972,female,48,Sandra,149
1972,female,49,Natasha,147
1972,female,50,Tina,144
1972,female,51,Shelley,138
1972,female,52,Maria,134
1972,female,53,Kirsten,126
1972,female,54,Justine,125
1972,female,55,Teresa,124
1972,female,56,Kylie,124
1972,female,57,Katherine,114
1972,female,58,Emma,113
1972,female,59,Mary,111
1972,female,60,Toni,109
1972,female,61,Linda,106
1972,female,62,Vicki,105
1972,female,63,Tanya,101
1972,female,64,Denise,101
1972,female,65,Natalie,95
1972,female,66,Kerry,94
1972,female,67,Nicole,92
1972,female,68,Alison,92
1972,female,69,Bronwyn,91
1972,female,70,Cherie,88
1972,female,71,Robyn,87
1972,female,72,Maree,84
1972,female,73,Debbie,84
1972,female,74,Cheryl,83
1972,female,75,Brenda,82
1972,female,76,Belinda,82
1972,female,77,Heather,79
1972,female,78,Debra,79
1972,female,79,Sharlene,78
1972,female,80,Patricia,78
1972,female,81,Julia,78
1972,female,82,Kirsty,76
1972,female,83,Carolyn,76
1972,female,84,Carmen,75
1972,female,85,Diane,74
1972,female,86,Sally,73
1972,female,87,Bridget,73
1972,female,88,Ruth,72
1972,female,89,Caroline,72
1972,female,90,Claire,70
1972,female,91,Anne,70
1972,female,92,Philippa,69
1972,female,93,Anita,69
1972,female,94,Nadine,68
1972,female,95,Gina,68
1972,female,96,Christina,67
1972,female,97,Penelope,66
1972,female,98,Kellie,66
1972,female,99,Margaret,65
1972,female,100,Rachelle,64
2004,female,1,Emma,352
2004,female,2,Charlotte,330
2004,female,3,Ella,306
2004,female,4,Sophie,299
2004,female,5,Hannah,286
2004,female,6,Emily,282
2004,female,7,Jessica,282
2004,female,8,Olivia,275
2004,female,9,Grace,261
2004,female,10,Isabella,206
2004,female,11,Georgia,201
2004,female,12,Samantha,196
2004,female,13,Brooke,192
2004,female,14,Lucy,190
2004,female,15,Paige,187
2004,female,16,Lily,181
2004,female,17,Sarah,161
2004,female,18,Holly,160
2004,female,19,Chloe,154
2004,female,20,Ruby,143
2004,female,21,Madison,142
2004,female,22,Amelia,140
2004,female,23,Zoe,132
2004,female,24,Mia,131
2004,female,25,Caitlin,124
2004,female,26,Kate,123
2004,female,27,Jade,118
2004,female,28,Maia,118
2004,female,29,Amy,116
2004,female,30,Jasmine,114
2004,female,31,Amber,106
2004,female,32,Hayley,102
2004,female,33,Molly,102
2004,female,34,Sophia,101
2004,female,35,Paris,100
2004,female,36,Danielle,99
2004,female,37,Jorja,94
2004,female,38,Mackenzie,90
2004,female,39,Tayla,90
2004,female,40,Anna,87
2004,female,41,Elizabeth,87
2004,female,42,Kayla,86
2004,female,43,Alexandra,84
2004,female,44,Ashley,83
2004,female,45,Phoebe,83
2004,female,46,Katie,82
2004,female,47,Summer,82
2004,female,48,Rebecca,81
2004,female,49,Abigail,80
2004,female,50,Ava,80
2004,female,51,Maddison,75
2004,female,52,Brianna,73
2004,female,53,Laura,73
2004,female,54,Alice,71
2004,female,55,Alyssa,71
2004,female,56,Leah,70
2004,female,57,Mikayla,69
2004,female,58,Stella,68
2004,female,59,Trinity,65
2004,female,60,Angel,63
2004,female,61,Brooklyn,62
2004,female,62,Nicole,62
2004,female,63,Rachel,62
2004,female,64,Lauren,61
2004,female,65,Nikita,61
2004,female,66,Eva,59
2004,female,67,Mya,59
2004,female,68,Maya,58
2004,female,69,Courtney,57
2004,female,70,Eden,57
2004,female,71,Riley,57
2004,female,72,Rose,57
2004,female,73,Tessa,57
2004,female,74,Abby,55
2004,female,75,Aimee,54
2004,female,76,Jessie,54
2004,female,77,Gemma,53
2004,female,78,Zara,53
2004,female,79,Bella,52
2004,female,80,Isabelle,52
2004,female,81,Jordan,52
2004,female,82,Caitlyn,51
2004,female,83,Faith,51
2004,female,84,Megan,51
2004,female,85,Natasha,51
2004,female,86,Taylor,50
2004,female,87,Victoria,50
2004,female,88,Lydia,49
2004,female,89,Ashleigh,48
2004,female,90,Chelsea,47
2004,female,91,Claudia,46
2004,female,92,Isla,46
2004,female,93,Jenna,46
2004,female,94,Natalie,46
2004,female,95,Tiana,46
2004,female,96,Erin,45
2004,female,97,Ariana,44
2004,female,98,Gabrielle,44
2004,female,99,Angelina,43
2004,female,100,Isabel,43
1988,female,1,Sarah,667
1988,female,2,Emma,495
1988,female,3,Jessica,474
1988,female,4,Rebecca,369
1988,female,5,Samantha,364
1988,female,6,Nicole,332
1988,female,7,Amanda,303
1988,female,8,Rachel,270
1988,female,9,Amy,268
1988,female,10,Anna,264
1988,female,11,Laura,257
1988,female,12,Hannah,251
1988,female,13,Lisa,227
1988,female,14,Melissa,224
1988,female,15,Kylie,210
1988,female,16,Natasha,202
1988,female,17,Stephanie,196
1988,female,18,Danielle,191
1988,female,19,Kate,187
1988,female,20,Ashleigh,184
1988,female,21,Stacey,183
1988,female,22,Michelle,174
1988,female,23,Elizabeth,173
1988,female,24,Renee,165
1988,female,25,Sophie,160
1988,female,26,Kelly,149
1988,female,27,Megan,145
1988,female,28,Nicola,144
1988,female,29,Natalie,144
1988,female,30,Hayley,143
1988,female,31,Chelsea,139
1988,female,32,Jennifer,134
1988,female,33,Chloe,127
1988,female,34,Katie,126
1988,female,35,Ashley,123
1988,female,36,Holly,122
1988,female,37,Jenna,120
1988,female,38,Courtney,120
1988,female,39,Olivia,118
1988,female,40,Jasmine,118
1988,female,41,Lauren,118
1988,female,42,Charlotte,118
1988,female,43,Victoria,117
1988,female,44,Kimberley,115
1988,female,45,Emily,113
1988,female,46,Katherine,111
1988,female,47,Christina,111
1988,female,48,Gemma,110
1988,female,49,Alexandra,109
1988,female,50,Claire,108
1988,female,51,Alice,107
1988,female,52,Erin,106
1988,female,53,Vanessa,100
1988,female,54,Melanie,98
1988,female,55,Catherine,96
1988,female,56,Amber,95
1988,female,57,Tracey,90
1988,female,58,Jade,90
1988,female,59,Kirsty,90
1988,female,60,Lucy,89
1988,female,61,Joanna,88
1988,female,62,Aimee,87
1988,female,63,Tamara,85
1988,female,64,Sara,84
1988,female,65,Rachael,84
1988,female,66,Angela,84
1988,female,67,Shannon,83
1988,female,68,Monique,83
1988,female,69,Alicia,82
1988,female,70,Kathryn,81
1988,female,71,Jessie,81
1988,female,72,Zoe,80
1988,female,73,Louise,79
1988,female,74,Kayla,77
1988,female,75,Toni,73
1988,female,76,Maria,72
1988,female,77,Tara,71
1988,female,78,Helen,70
1988,female,79,Julia,70
1988,female,80,Rochelle,68
1988,female,81,Casey,68
1988,female,82,Katrina,67
1988,female,83,Grace,65
1988,female,84,Tessa,64
1988,female,85,Tania,62
1988,female,86,Christine,62
1988,female,87,Rebekah,59
1988,female,88,Bridget,59
1988,female,89,Leah,56
1988,female,90,Amelia,56
1988,female,91,Brooke,56
1988,female,92,Mary,55
1988,female,93,Ashlee,55
1988,female,94,Andrea,54
1988,female,95,Alana,54
1988,female,96,Jane,53
1988,female,97,Georgina,53
1988,female,98,Krystal,50
1988,female,99,Jamie,50
1988,female,100,Josephine,50
2020,female,1,Isla,243
2020,female,2,Charlotte,222
2020,female,3,Amelia,213
2020,female,4,Olivia,208
2020,female,5,Willow,184
2020,female,6,Harper,177
2020,female,7,Ava,175
2020,female,8,Lily,175
2020,female,9,Sophie,168
2020,female,10,Ella,163
2020,female,11,Mia,162
2020,female,12,Isabella,160
2020,female,13,Mila,154
2020,female,14,Chloe,153
2020,female,15,Emily,148
2020,female,16,Lucy,147
2020,female,17,Grace,146
2020,female,18,Ruby,146
2020,female,19,Aria,132
2020,female,20,Hazel,130
2020,female,21,Zoe,123
2020,female,22,Ivy,121
2020,female,23,Olive,103
2020,female,24,Matilda,101
2020,female,25,Millie,101
2020,female,26,Scarlett,100
2020,female,27,Poppy,99
2020,female,28,Sophia,95
2020,female,29,Georgia,93
2020,female,30,Riley,93
2020,female,31,Evelyn,92
2020,female,32,Stella,91
2020,female,33,Frankie,90
2020,female,34,Florence,89
2020,female,35,Evie,88
2020,female,36,Mackenzie,88
2020,female,37,Freya,85
2020,female,38,Maia,85
2020,female,39,Ellie,83
2020,female,40,Thea,83
2020,female,41,Layla,81
2020,female,42,Luna,78
2020,female,43,Alice,77
2020,female,44,Aurora,77
2020,female,45,Emma,76
2020,female,46,Quinn,74
2020,female,47,Bella,73
2020,female,48,Indie,73
2020,female,49,Isabelle,73
2020,female,50,Zara,72
2020,female,51,Ayla,71
2020,female,52,Sadie,71
2020,female,53,Harriet,70
2020,female,54,Madison,70
2020,female,55,Sofia,66
2020,female,56,Eden,65
2020,female,57,Maddison,65
2020,female,58,Abigail,64
2020,female,59,Eva,62
2020,female,60,Penelope,61
2020,female,61,Billie,60
2020,female,62,Emilia,60
2020,female,63,Amaia,59
2020,female,64,Maeve,59
2020,female,65,Violet,59
2020,female,66,Harlow,56
2020,female,67,Piper,55
2020,female,68,Addison,54
2020,female,69,Eleanor,54
2020,female,70,Elizabeth,53
2020,female,71,Sienna,53
2020,female,72,Amber,52
2020,female,73,Elsie,51
2020,female,74,Hannah,51
2020,female,75,Leah,51
2020,female,76,Margot,49
2020,female,77,Charlie,48
2020,female,78,Holly,48
2020,female,79,Phoebe,48
2020,female,80,Rosie,48
2020,female,81,Summer,48
2020,female,82,Ada,46
2020,female,83,Heidi,46
2020,female,84,Kiara,46
2020,female,85,Zoey,46
2020,female,86,Molly,45
2020,female,87,Paige,45
2020,female,88,Daisy,44
2020,female,89,Eliza,44
2020,female,90,Isabel,44
2020,female,91,Maya,43
2020,female,92,Rose,43
2020,female,93,Athena,42
2020,female,94,Delilah,42
2020,female,95,Esther,42
2020,female,96,Annabelle,41
2020,female,97,Jasmine,41
2020,female,98,Lilly,41
2020,female,99,Maisie,41
2020,female,100,Iris,40
1954,male,1,John,1389
1954,male,2,David,1161
1954,male,3,Peter,1157
1954,male,4,Michael,853
1954,male,5,Robert,730
1954,male,6,Paul,687
1954,male,7,Stephen,573
1954,male,8,Kevin,543
1954,male,9,Christopher,508
1954,male,10,Brian,476
1954,male,11,William,442
1954,male,12,Ian,442
1954,male,13,Mark,423
1954,male,14,Richard,394
1954,male,15,Alan,381
1954,male,16,Bruce,380
1954,male,17,Murray,372
1954,male,18,Graeme,366
1954,male,19,Wayne,336
1954,male,20,James,323
1954,male,21,Gary,323
1954,male,22,Anthony,317
1954,male,23,Graham,302
1954,male,24,Philip,301
1954,male,25,Barry,290
1954,male,26,Colin,281
1954,male,27,Trevor,249
1954,male,28,Kenneth,248
1954,male,29,Ross,240
1954,male,30,Grant,234
1954,male,31,Geoffrey,223
1954,male,32,Raymond,214
1954,male,33,Keith,214
1954,male,34,Allan,209
1954,male,35,Donald,198
1954,male,36,Ronald,196
1954,male,37,Roger,191
1954,male,38,Steven,190
1954,male,39,Gregory,190
1954,male,40,Neil,181
1954,male,41,Andrew,180
1954,male,42,Warren,179
1954,male,43,Garry,177
1954,male,44,Russell,170
1954,male,45,Thomas,168
1954,male,46,Dennis,165
1954,male,47,Phillip,160
1954,male,48,Stuart,152
1954,male,49,Douglas,151
1954,male,50,George,148
1954,male,51,Robin,141
1954,male,52,Leslie,141
1954,male,53,Malcolm,140
1954,male,54,Gordon,134
1954,male,55,Edward,133
1954,male,56,Neville,132
1954,male,57,Terence,127
1954,male,58,Martin,120
1954,male,59,Charles,120
1954,male,60,Patrick,117
1954,male,61,Timothy,113
1954,male,62,Lindsay,108
1954,male,63,Noel,101
1954,male,64,Rex,100
1954,male,65,Kerry,100
1954,male,66,Joseph,100
1954,male,67,Brent,98
1954,male,68,Craig,98
1954,male,69,Jeffrey,97
1954,male,70,Gavin,96
1954,male,71,Rodney,95
1954,male,72,Nigel,82
1954,male,73,Alexander,82
1954,male,74,Bryan,79
1954,male,75,Owen,76
1954,male,76,Tony,75
1954,male,77,Eric,72
1954,male,78,Lawrence,71
1954,male,79,Glenn,71
1954,male,80,Arthur,71
1954,male,81,Bernard,68
1954,male,82,Denis,66
1954,male,83,Ivan,65
1954,male,84,Francis,63
1954,male,85,Mervyn,61
1954,male,86,Henry,61
1954,male,87,Gerard,60
1954,male,88,Norman,59
1954,male,89,Derek,59
1954,male,90,Desmond,57
1954,male,91,Simon,56
1954,male,92,Maurice,52
1954,male,93,Nicholas,52
1954,male,94,Lance,52
1954,male,95,Brett,52
1954,male,96,Daniel,49
1954,male,97,Frederick,49
1954,male,98,Roy,48
1954,male,99,Stewart,47
1954,male,100,Kelvin,47
1955,male,1,John,1384
1955,male,2,Peter,1244
1955,male,3,David,1177
1955,male,4,Michael,865
1955,male,5,Robert,729
1955,male,6,Paul,712
1955,male,7,Stephen,681
1955,male,8,Kevin,562
1955,male,9,Christopher,547
1955,male,10,Ian,492
1955,male,11,Mark,452
1955,male,12,Richard,433
1955,male,13,William,426
1955,male,14,Brian,387
1955,male,15,Bruce,383
1955,male,16,Murray,372
1955,male,17,Alan,371
1955,male,18,Anthony,368
1955,male,19,Wayne,364
1955,male,20,James,351
1955,male,21,Graeme,350
1955,male,22,Gary,336
1955,male,23,Graham,316
1955,male,24,Barry,290
1955,male,25,Colin,274
1955,male,26,Ross,265
1955,male,27,Geoffrey,264
1955,male,28,Raymond,252
1955,male,29,Kenneth,249
1955,male,30,Philip,246
1955,male,31,Trevor,241
1955,male,32,Neil,227
1955,male,33,Grant,220
1955,male,34,Donald,212
1955,male,35,Gregory,208
1955,male,36,Steven,200
1955,male,37,Allan,199
1955,male,38,Garry,196
1955,male,39,Roger,194
1955,male,40,Andrew,192
1955,male,41,Keith,182
1955,male,42,Ronald,168
1955,male,43,Warren,161
1955,male,44,Thomas,153
1955,male,45,Russell,153
1955,male,46,Dennis,151
1955,male,47,Stuart,145
1955,male,48,Timothy,141
1955,male,49,Malcolm,139
1955,male,50,Douglas,132
1955,male,51,Edward,131
1955,male,52,Phillip,128
1955,male,53,Robin,127
1955,male,54,Martin,124
1955,male,55,Gavin,122
1955,male,56,Patrick,121
1955,male,57,Gordon,118
1955,male,58,Leslie,118
1955,male,59,Terence,116
1955,male,60,Charles,116
1955,male,61,George,113
1955,male,62,Craig,110
1955,male,63,Lindsay,108
1955,male,64,Jeffrey,99
1955,male,65,Bryan,98
1955,male,66,Joseph,96
1955,male,67,Glenn,95
1955,male,68,Rex,94
1955,male,69,Kerry,92
1955,male,70,Noel,91
1955,male,71,Neville,91
1955,male,72,Nigel,88
1955,male,73,Tony,87
1955,male,74,Alexander,82
1955,male,75,Brent,82
1955,male,76,Arthur,82
1955,male,77,Rodney,75
1955,male,78,Simon,69
1955,male,79,Maurice,67
1955,male,80,Lance,63
1955,male,81,Eric,62
1955,male,82,Francis,61
1955,male,83,Bernard,59
1955,male,84,Stewart,58
1955,male,85,Owen,58
1955,male,86,Gerard,56
1955,male,87,Nicholas,55
1955,male,88,Roy,53
1955,male,89,Derek,53
1955,male,90,Gerald,52
1955,male,91,Hugh,50
1955,male,92,Warwick,48
1955,male,93,Norman,48
1955,male,94,Mervyn,48
1955,male,95,Desmond,48
1955,male,96,Brett,48
1955,male,97,Lawrence,47
1955,male,98,Shane,46
1955,male,99,Lloyd,46
1955,male,100,Frank,46
1956,male,1,Peter,1450
1956,male,2,John,1277
1956,male,3,David,1199
1956,male,4,Michael,866
1956,male,5,Paul,728
1956,male,6,Stephen,720
1956,male,7,Robert,695
1956,male,8,Kevin,600
1956,male,9,Mark,573
1956,male,10,Christopher,523
1956,male,11,Ian,452
1956,male,12,Richard,438
1956,male,13,Brian,429
1956,male,14,William,428
1956,male,15,Wayne,396
1956,male,16,Bruce,395
1956,male,17,Anthony,382
1956,male,18,James,354
1956,male,19,Gary,349
1956,male,20,Graeme,336
1956,male,21,Alan,329
1956,male,22,Murray,312
1956,male,23,Graham,292
1956,male,24,Grant,259
1956,male,25,Colin,256
1956,male,26,Barry,256
1956,male,27,Geoffrey,244
1956,male,28,Andrew,240
1956,male,29,Kenneth,237
1956,male,30,Neil,236
1956,male,31,Gregory,236
1956,male,32,Philip,235
1956,male,33,Ross,232
1956,male,34,Steven,216
1956,male,35,Allan,207
1956,male,36,Donald,200
1956,male,37,Trevor,196
1956,male,38,Raymond,187
1956,male,39,Stuart,175
1956,male,40,Keith,170
1956,male,41,Roger,169
1956,male,42,Garry,167
1956,male,43,Russell,165
1956,male,44,Thomas,158
1956,male,45,Malcolm,157
1956,male,46,Patrick,150
1956,male,47,Phillip,149
1956,male,48,Jeffrey,145
1956,male,49,Douglas,144
1956,male,50,Martin,141
1956,male,51,Gordon,136
1956,male,52,Warren,135
1956,male,53,George,134
1956,male,54,Ronald,132
1956,male,55,Craig,129
1956,male,56,Robin,126
1956,male,57,Timothy,124
1956,male,58,Leslie,122
1956,male,59,Gavin,116
1956,male,60,Dennis,116
1956,male,61,Charles,116
1956,male,62,Simon,113
1956,male,63,Neville,113
1956,male,64,Brent,112
1956,male,65,Edward,109
1956,male,66,Terence,102
1956,male,67,Nigel,96
1956,male,68,Bryan,95
1956,male,69,Joseph,93
1956,male,70,Lindsay,93
1956,male,71,Kerry,92
1956,male,72,Tony,91
1956,male,73,Rex,88
1956,male,74,Glenn,86
1956,male,75,Rodney,82
1956,male,76,Noel,80
1956,male,77,Alexander,75
1956,male,78,Eric,71
1956,male,79,Derek,66
1956,male,80,Norman,62
1956,male,81,Lance,62
1956,male,82,Maurice,61
1956,male,83,Shane,60
1956,male,84,Gerard,60
1956,male,85,Daniel,58
1956,male,86,Desmond,58
1956,male,87,Nicholas,56
1956,male,88,Ivan,55
1956,male,89,Bernard,55
1956,male,90,Terry,54
1956,male,91,Stewart,54
1956,male,92,Arthur,54
1956,male,93,Kelvin,53
1956,male,94,Francis,52
1956,male,95,Dean,50
1956,male,96,Lawrence,48
1956,male,97,Alistair,48
1956,male,98,Brett,48
1956,male,99,Leonard,47
1956,male,100,Owen,45
1957,male,1,Peter,1431
1957,male,2,John,1250
1957,male,3,David,1168
1957,male,4,Michael,938
1957,male,5,Paul,776
1957,male,6,Stephen,760
1957,male,7,Robert,720
1957,male,8,Mark,642
1957,male,9,Christopher,625
1957,male,10,Kevin,532
1957,male,11,Richard,481
1957,male,12,Ian,464
1957,male,13,Brian,453
1957,male,14,Anthony,452
1957,male,15,William,405
1957,male,16,Bruce,391
1957,male,17,Wayne,369
1957,male,18,Murray,363
1957,male,19,Gary,363
1957,male,20,James,356
1957,male,21,Alan,346
1957,male,22,Graeme,322
1957,male,23,Grant,290
1957,male,24,Barry,289
1957,male,25,Ross,273
1957,male,26,Graham,273
1957,male,27,Geoffrey,272
1957,male,28,Philip,268
1957,male,29,Colin,267
1957,male,30,Gregory,254
1957,male,31,Trevor,243
1957,male,32,Kenneth,233
1957,male,33,Andrew,225
1957,male,34,Neil,218
1957,male,35,Allan,216
1957,male,36,Steven,215
1957,male,37,Donald,202
1957,male,38,Garry,197
1957,male,39,Keith,196
1957,male,40,Raymond,189
1957,male,41,Thomas,179
1957,male,42,Stuart,176
1957,male,43,Phillip,173
1957,male,44,Roger,164
1957,male,45,Timothy,159
1957,male,46,Martin,157
1957,male,47,Ronald,154
1957,male,48,Warren,153
1957,male,49,Russell,153
1957,male,50,Patrick,150
1957,male,51,Craig,142
1957,male,52,Brent,136
1957,male,53,Douglas,135
1957,male,54,Malcolm,132
1957,male,55,Robin,130
1957,male,56,Simon,129
1957,male,57,Jeffrey,125
1957,male,58,Lindsay,124
1957,male,59,Nigel,120
1957,male,60,Gordon,119
1957,male,61,George,113
1957,male,62,Gavin,111
1957,male,63,Dennis,111
1957,male,64,Bryan,109
1957,male,65,Tony,106
1957,male,66,Charles,105
1957,male,67,Neville,104
1957,male,68,Edward,104
1957,male,69,Leslie,98
1957,male,70,Glenn,96
1957,male,71,Kerry,95
1957,male,72,Brett,93
1957,male,73,Joseph,91
1957,male,74,Rodney,90
1957,male,75,Terence,88
1957,male,76,Nicholas,86
1957,male,77,Lance,86
1957,male,78,Eric,82
1957,male,79,Bernard,81
1957,male,80,Rex,80
1957,male,81,Noel,80
1957,male,82,Daniel,75
1957,male,83,Owen,70
1957,male,84,Alexander,69
1957,male,85,Dean,69
1957,male,86,Warwick,68
1957,male,87,Derek,68
1957,male,88,Maurice,67
1957,male,89,Terry,63
1957,male,90,Gerard,63
1957,male,91,Shane,57
1957,male,92,Jonathan,57
1957,male,93,Darryl,57
1957,male,94,Francis,56
1957,male,95,Mervyn,53
1957,male,96,Norman,52
1957,male,97,Gerald,52
1957,male,98,Hugh,51
1957,male,99,Allen,51
1957,male,100,Stewart,50
1989,male,1,Michael,735
1989,male,2,Daniel,701
1989,male,3,Matthew,672
1989,male,4,Joshua,637
1989,male,5,James,609
1989,male,6,Samuel,574
1989,male,7,David,485
1989,male,8,Christopher,466
1989,male,9,Benjamin,455
1989,male,10,Andrew,444
1989,male,11,Thomas,415
1989,male,12,Nicholas,397
1989,male,13,Jason,339
1989,male,14,Timothy,282
1989,male,15,Robert,281
1989,male,16,Scott,270
1989,male,17,William,269
1989,male,18,Richard,261
1989,male,19,Adam,256
1989,male,20,Cameron,253
1989,male,21,Aaron,249
1989,male,22,Joseph,248
1989,male,23,Ryan,242
1989,male,24,John,242
1989,male,25,Jesse,229
1989,male,26,Mark,209
1989,male,27,Luke,207
1989,male,28,Simon,202
1989,male,29,Nathan,202
1989,male,30,Jonathan,200
1989,male,31,Shane,198
1989,male,32,Jacob,198
1989,male,33,Anthony,197
1989,male,34,Alexander,194
1989,male,35,Paul,191
1989,male,36,Peter,189
1989,male,37,Hayden,175
1989,male,38,Jordan,171
1989,male,39,Hamish,167
1989,male,40,Steven,161
1989,male,41,Sean,160
1989,male,42,Shaun,149
1989,male,43,Jamie,148
1989,male,44,Bradley,147
1989,male,45,Jeremy,138
1989,male,46,Dylan,128
1989,male,47,Stephen,122
1989,male,48,Kyle,122
1989,male,49,Mathew,120
1989,male,50,Jared,108
1989,male,51,Craig,107
1989,male,52,Patrick,102
1989,male,53,Ashley,102
1989,male,54,Liam,101
1989,male,55,Corey,101
1989,male,56,Logan,100
1989,male,57,Karl,100
1989,male,58,Troy,98
1989,male,59,Ben,94
1989,male,60,Joel,91
1989,male,61,Sam,90
1989,male,62,George,90
1989,male,63,Blair,87
1989,male,64,Kieran,86
1989,male,65,Tony,84
1989,male,66,Vincent,83
1989,male,67,Phillip,83
1989,male,68,Caleb,80
1989,male,69,Edward,80
1989,male,70,Kurt,77
1989,male,71,Isaac,75
1989,male,72,Kane,75
1989,male,73,Kevin,74
1989,male,74,Justin,74
1989,male,75,Harley,71
1989,male,76,Philip,68
1989,male,77,Callum,68
1989,male,78,Mitchell,67
1989,male,79,Charles,67
1989,male,80,Shannon,66
1989,male,81,Lance,66
1989,male,82,Alex,66
1989,male,83,Cody,66
1989,male,84,Tyson,65
1989,male,85,Zane,65
1989,male,86,Ricky,65
1989,male,87,Jack,65
1989,male,88,Brett,65
1989,male,89,Zachary,64
1989,male,90,Rhys,64
1989,male,91,Trent,62
1989,male,92,Oliver,61
1989,male,93,Gareth,61
1989,male,94,Dean,61
1989,male,95,Brendan,58
1989,male,96,Carl,58
1989,male,97,Jonathon,57
1989,male,98,Brendon,57
1989,male,99,Raymond,56
1989,male,100,Rory,56
1973,male,1,Michael,920
1973,male,2,Jason,787
1973,male,3,Andrew,733
1973,male,4,David,710
1973,male,5,Mark,706
1973,male,6,Paul,682
1973,male,7,Craig,654
1973,male,8,Matthew,612
1973,male,9,Christopher,545
1973,male,10,Richard,529
1973,male,11,Aaron,521
1973,male,12,Robert,452
1973,male,13,Stephen,432
1973,male,14,John,423
1973,male,15,James,394
1973,male,16,Simon,384
1973,male,17,Daniel,380
1973,male,18,Shane,371
1973,male,19,Scott,363
1973,male,20,Peter,324
1973,male,21,Nicholas,316
1973,male,22,Steven,293
1973,male,23,Anthony,251
1973,male,24,Grant,247
1973,male,25,Justin,234
1973,male,26,Dean,218
1973,male,27,Wayne,215
1973,male,28,William,215
1973,male,29,Gregory,210
1973,male,30,Glenn,205
1973,male,31,Brendon,200
1973,male,32,Jonathan,195
1973,male,33,Karl,195
1973,male,34,Timothy,192
1973,male,35,Jeremy,192
1973,male,36,Brent,191
1973,male,37,Tony,182
1973,male,38,Nathan,177
1973,male,39,Hamish,173
1973,male,40,Kevin,170
1973,male,41,Adam,168
1973,male,42,Darren,168
1973,male,43,Nigel,164
1973,male,44,Phillip,159
1973,male,45,Shaun,157
1973,male,46,Philip,157
1973,male,47,Stuart,153
1973,male,48,Gavin,149
1973,male,49,Carl,140
1973,male,50,Joseph,138
1973,male,51,Glen,136
1973,male,52,Dion,136
1973,male,53,Brian,135
1973,male,54,Brett,134
1973,male,55,Adrian,133
1973,male,56,Blair,131
1973,male,57,Benjamin,120
1973,male,58,Martin,118
1973,male,59,Clinton,118
1973,male,60,Gareth,117
1973,male,61,Raymond,116
1973,male,62,Thomas,113
1973,male,63,Sean,112
1973,male,64,Mathew,111
1973,male,65,Geoffrey,109
1973,male,66,Ian,109
1973,male,67,Bruce,108
1973,male,68,Warren,107
1973,male,69,Edward,105
1973,male,70,Lance,96
1973,male,71,Patrick,95
1973,male,72,Kerry,95
1973,male,73,Ross,92
1973,male,74,Vaughan,91
1973,male,75,Jamie,91
1973,male,76,Bevan,90
1973,male,77,Jeffrey,89
1973,male,78,Samuel,88
1973,male,79,Todd,86
1973,male,80,Ryan,85
1973,male,81,Damian,85
1973,male,82,Marcus,84
1973,male,83,Gary,84
1973,male,84,Brendan,84
1973,male,85,Cameron,83
1973,male,86,Malcolm,82
1973,male,87,Julian,82
1973,male,88,Troy,80
1973,male,89,Antony,79
